instrument_name,tick_size,taker_commission,settlement_period,settlement_currency,rfq,quote_currency,price_index,min_trade_amount,max_liquidation_commission,max_leverage,maker_commission,kind,is_active,instrument_type,instrument_id,future_type,expiration_timestamp,creation_timestamp,counter_currency,contract_size,block_trade_tick_size,block_trade_min_trade_amount,block_trade_commission,base_currency,strike,option_type
BTC-30JUN23-20000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,130654,,1688112000000,1655884802000,USD,1.0,0.0001,25.0,0.00015,BTC,20000.0,put
BTC-30JUN23-22000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,131293,,1688112000000,1656938712000,USD,1.0,0.0001,25.0,0.00015,BTC,22000.0,call
BTC-30JUN23-22000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,131294,,1688112000000,1656938712000,USD,1.0,0.0001,25.0,0.00015,BTC,22000.0,put
BTC-30JUN23-24000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,131295,,1688112000000,1656938712000,USD,1.0,0.0001,25.0,0.00015,BTC,24000.0,call
BTC-30JUN23-24000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,131296,,1688112000000,1656938712000,USD,1.0,0.0001,25.0,0.00015,BTC,24000.0,put
BTC-30JUN23-25000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,130655,,1688112000000,1655884802000,USD,1.0,0.0001,25.0,0.00015,BTC,25000.0,call
BTC-30JUN23-25000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,130656,,1688112000000,1655884802000,USD,1.0,0.0001,25.0,0.00015,BTC,25000.0,put
BTC-30JUN23-26000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,131396,,1688112000000,1657141320000,USD,1.0,0.0001,25.0,0.00015,BTC,26000.0,call
BTC-30JUN23-26000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,131397,,1688112000000,1657141320000,USD,1.0,0.0001,25.0,0.00015,BTC,26000.0,put
BTC-30JUN23-28000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,131479,,1688112000000,1657258080000,USD,1.0,0.0001,25.0,0.00015,BTC,28000.0,call
BTC-30JUN23-28000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,131480,,1688112000000,1657258080000,USD,1.0,0.0001,25.0,0.00015,BTC,28000.0,put
BTC-30JUN23-30000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,130657,,1688112000000,1655884802000,USD,1.0,0.0001,25.0,0.00015,BTC,30000.0,call
BTC-30JUN23-30000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,130658,,1688112000000,1655884802000,USD,1.0,0.0001,25.0,0.00015,BTC,30000.0,put
BTC-30JUN23-32000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152353,,1688112000000,1679258100000,USD,1.0,0.0001,25.0,0.00015,BTC,32000.0,call
BTC-30JUN23-32000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152354,,1688112000000,1679258100000,USD,1.0,0.0001,25.0,0.00015,BTC,32000.0,put
BTC-30JUN23-35000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,130659,,1688112000000,1655884802000,USD,1.0,0.0001,25.0,0.00015,BTC,35000.0,call
BTC-30JUN23-35000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,130660,,1688112000000,1655884802000,USD,1.0,0.0001,25.0,0.00015,BTC,35000.0,put
BTC-30JUN23-40000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,131297,,1688112000000,1656938712000,USD,1.0,0.0001,25.0,0.00015,BTC,40000.0,call
BTC-30JUN23-40000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,131298,,1688112000000,1656938712000,USD,1.0,0.0001,25.0,0.00015,BTC,40000.0,put
BTC-30JUN23-50000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,130661,,1688112000000,1655884802000,USD,1.0,0.0001,25.0,0.00015,BTC,50000.0,call
BTC-30JUN23-50000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,130662,,1688112000000,1655884802000,USD,1.0,0.0001,25.0,0.00015,BTC,50000.0,put
BTC-30JUN23-60000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,131449,,1688112000000,1657222140000,USD,1.0,0.0001,25.0,0.00015,BTC,60000.0,call
BTC-30JUN23-60000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,131450,,1688112000000,1657222140000,USD,1.0,0.0001,25.0,0.00015,BTC,60000.0,put
BTC-30JUN23-100000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,130663,,1688112000000,1655884802000,USD,1.0,0.0001,25.0,0.00015,BTC,100000.0,call
BTC-30JUN23-100000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,130664,,1688112000000,1655884802000,USD,1.0,0.0001,25.0,0.00015,BTC,100000.0,put
BTC-FS-30JUN23_PERP,0.5,0.0,month,BTC,False,USD,btc_usd,10.0,,,0.0,future_combo,True,reversed,130809,,1688112000000,1656083768000,USD,10.0,,,,BTC,,
BTC-29SEP23,2.5,0.0005,month,BTC,False,USD,btc_usd,10.0,0.0075,50.0,0.0,future,True,reversed,138583,reversed,1695974400000,1664524802000,USD,10.0,0.01,200000.0,0.00025,BTC,,
BTC-29SEP23-10000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,138432,,1695974400000,1664352060000,USD,1.0,0.0001,25.0,0.00015,BTC,10000.0,call
BTC-29SEP23-10000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,138433,,1695974400000,1664352060000,USD,1.0,0.0001,25.0,0.00015,BTC,10000.0,put
BTC-29SEP23-12000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,141832,,1695974400000,1668026940000,USD,1.0,0.0001,25.0,0.00015,BTC,12000.0,call
BTC-29SEP23-12000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,141833,,1695974400000,1668026940000,USD,1.0,0.0001,25.0,0.00015,BTC,12000.0,put
BTC-29SEP23-14000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,138434,,1695974400000,1664352060000,USD,1.0,0.0001,25.0,0.00015,BTC,14000.0,call
BTC-29SEP23-14000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,138435,,1695974400000,1664352060000,USD,1.0,0.0001,25.0,0.00015,BTC,14000.0,put
BTC-29SEP23-15000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,140532,,1695974400000,1666773480000,USD,1.0,0.0001,25.0,0.00015,BTC,15000.0,call
BTC-29SEP23-15000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,140533,,1695974400000,1666773480000,USD,1.0,0.0001,25.0,0.00015,BTC,15000.0,put
BTC-29SEP23-16000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,138436,,1695974400000,1664352060000,USD,1.0,0.0001,25.0,0.00015,BTC,16000.0,call
BTC-29SEP23-16000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,138437,,1695974400000,1664352060000,USD,1.0,0.0001,25.0,0.00015,BTC,16000.0,put
BTC-29SEP23-18000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,138438,,1695974400000,1664352060000,USD,1.0,0.0001,25.0,0.00015,BTC,18000.0,call
BTC-29SEP23-18000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,138439,,1695974400000,1664352060000,USD,1.0,0.0001,25.0,0.00015,BTC,18000.0,put
BTC-29SEP23-20000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,138440,,1695974400000,1664352060000,USD,1.0,0.0001,25.0,0.00015,BTC,20000.0,call
BTC-29SEP23-20000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,138441,,1695974400000,1664352060000,USD,1.0,0.0001,25.0,0.00015,BTC,20000.0,put
BTC-29SEP23-22000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,138442,,1695974400000,1664352060000,USD,1.0,0.0001,25.0,0.00015,BTC,22000.0,call
BTC-29SEP23-22000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,138443,,1695974400000,1664352060000,USD,1.0,0.0001,25.0,0.00015,BTC,22000.0,put
BTC-29SEP23-24000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,138444,,1695974400000,1664352060000,USD,1.0,0.0001,25.0,0.00015,BTC,24000.0,call
BTC-29SEP23-24000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,138445,,1695974400000,1664352060000,USD,1.0,0.0001,25.0,0.00015,BTC,24000.0,put
BTC-29SEP23-25000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,138446,,1695974400000,1664352060000,USD,1.0,0.0001,25.0,0.00015,BTC,25000.0,call
BTC-29SEP23-25000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,138447,,1695974400000,1664352060000,USD,1.0,0.0001,25.0,0.00015,BTC,25000.0,put
BTC-29SEP23-26000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,139007,,1695974400000,1665031740000,USD,1.0,0.0001,25.0,0.00015,BTC,26000.0,call
BTC-29SEP23-26000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,139008,,1695974400000,1665031740000,USD,1.0,0.0001,25.0,0.00015,BTC,26000.0,put
BTC-29SEP23-28000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148113,,1695974400000,1674302940000,USD,1.0,0.0001,25.0,0.00015,BTC,28000.0,call
BTC-29SEP23-28000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148114,,1695974400000,1674302940000,USD,1.0,0.0001,25.0,0.00015,BTC,28000.0,put
BTC-29SEP23-30000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,138448,,1695974400000,1664352060000,USD,1.0,0.0001,25.0,0.00015,BTC,30000.0,call
BTC-29SEP23-30000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,138449,,1695974400000,1664352060000,USD,1.0,0.0001,25.0,0.00015,BTC,30000.0,put
BTC-29SEP23-32000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152327,,1695974400000,1679063040000,USD,1.0,0.0001,25.0,0.00015,BTC,32000.0,call
BTC-29SEP23-32000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152328,,1695974400000,1679063040000,USD,1.0,0.0001,25.0,0.00015,BTC,32000.0,put
BTC-29SEP23-34000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152361,,1695974400000,1679312580000,USD,1.0,0.0001,25.0,0.00015,BTC,34000.0,call
BTC-29SEP23-34000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152362,,1695974400000,1679312580000,USD,1.0,0.0001,25.0,0.00015,BTC,34000.0,put
BTC-29SEP23-35000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148804,,1695974400000,1674683700000,USD,1.0,0.0001,25.0,0.00015,BTC,35000.0,call
BTC-29SEP23-35000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148805,,1695974400000,1674683700000,USD,1.0,0.0001,25.0,0.00015,BTC,35000.0,put
BTC-29SEP23-40000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,138450,,1695974400000,1664352060000,USD,1.0,0.0001,25.0,0.00015,BTC,40000.0,call
BTC-29SEP23-40000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,138451,,1695974400000,1664352060000,USD,1.0,0.0001,25.0,0.00015,BTC,40000.0,put
BTC-29SEP23-50000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,138452,,1695974400000,1664352060000,USD,1.0,0.0001,25.0,0.00015,BTC,50000.0,call
BTC-29SEP23-50000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,138453,,1695974400000,1664352060000,USD,1.0,0.0001,25.0,0.00015,BTC,50000.0,put
BTC-29SEP23-60000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,150436,,1695974400000,1676506740000,USD,1.0,0.0001,25.0,0.00015,BTC,60000.0,call
BTC-29SEP23-60000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,150437,,1695974400000,1676506740000,USD,1.0,0.0001,25.0,0.00015,BTC,60000.0,put
BTC-29DEC23,2.5,0.0005,month,BTC,False,USD,btc_usd,10.0,0.0075,50.0,0.0,future,True,reversed,145124,reversed,1703836800000,1672387202000,USD,10.0,0.01,200000.0,0.00025,BTC,,
BTC-29DEC23-10000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,144928,,1703836800000,1672214402000,USD,1.0,0.0001,25.0,0.00015,BTC,10000.0,call
BTC-29DEC23-10000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,144929,,1703836800000,1672214402000,USD,1.0,0.0001,25.0,0.00015,BTC,10000.0,put
BTC-29DEC23-12000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,144930,,1703836800000,1672214402000,USD,1.0,0.0001,25.0,0.00015,BTC,12000.0,call
BTC-29DEC23-12000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,144931,,1703836800000,1672214402000,USD,1.0,0.0001,25.0,0.00015,BTC,12000.0,put
BTC-29DEC23-14000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,144932,,1703836800000,1672214402000,USD,1.0,0.0001,25.0,0.00015,BTC,14000.0,call
BTC-29DEC23-14000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,144933,,1703836800000,1672214402000,USD,1.0,0.0001,25.0,0.00015,BTC,14000.0,put
BTC-29DEC23-15000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,147486,,1703836800000,1673671200000,USD,1.0,0.0001,25.0,0.00015,BTC,15000.0,call
BTC-29DEC23-15000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,147487,,1703836800000,1673671200000,USD,1.0,0.0001,25.0,0.00015,BTC,15000.0,put
BTC-29DEC23-16000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,144934,,1703836800000,1672214402000,USD,1.0,0.0001,25.0,0.00015,BTC,16000.0,call
BTC-29DEC23-16000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,144935,,1703836800000,1672214402000,USD,1.0,0.0001,25.0,0.00015,BTC,16000.0,put
BTC-29DEC23-18000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,144936,,1703836800000,1672214402000,USD,1.0,0.0001,25.0,0.00015,BTC,18000.0,call
BTC-29DEC23-18000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,144937,,1703836800000,1672214402000,USD,1.0,0.0001,25.0,0.00015,BTC,18000.0,put
BTC-29DEC23-20000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,144938,,1703836800000,1672214402000,USD,1.0,0.0001,25.0,0.00015,BTC,20000.0,call
BTC-29DEC23-20000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,144939,,1703836800000,1672214402000,USD,1.0,0.0001,25.0,0.00015,BTC,20000.0,put
BTC-29DEC23-22000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,147105,,1703836800000,1673268240000,USD,1.0,0.0001,25.0,0.00015,BTC,22000.0,call
BTC-29DEC23-22000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,147106,,1703836800000,1673268240000,USD,1.0,0.0001,25.0,0.00015,BTC,22000.0,put
BTC-29DEC23-24000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,147290,,1703836800000,1673559600000,USD,1.0,0.0001,25.0,0.00015,BTC,24000.0,call
BTC-29DEC23-24000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,147291,,1703836800000,1673559600000,USD,1.0,0.0001,25.0,0.00015,BTC,24000.0,put
BTC-29DEC23-25000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,144940,,1703836800000,1672214402000,USD,1.0,0.0001,25.0,0.00015,BTC,25000.0,call
BTC-29DEC23-25000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,144941,,1703836800000,1672214402000,USD,1.0,0.0001,25.0,0.00015,BTC,25000.0,put
BTC-29DEC23-26000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,147480,,1703836800000,1673670420000,USD,1.0,0.0001,25.0,0.00015,BTC,26000.0,call
BTC-29DEC23-26000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,147481,,1703836800000,1673670420000,USD,1.0,0.0001,25.0,0.00015,BTC,26000.0,put
BTC-29DEC23-28000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148021,,1703836800000,1674261600000,USD,1.0,0.0001,25.0,0.00015,BTC,28000.0,call
BTC-29DEC23-28000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148022,,1703836800000,1674261600000,USD,1.0,0.0001,25.0,0.00015,BTC,28000.0,put
BTC-29DEC23-30000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,144942,,1703836800000,1672214402000,USD,1.0,0.0001,25.0,0.00015,BTC,30000.0,call
BTC-29DEC23-30000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,144943,,1703836800000,1672214402000,USD,1.0,0.0001,25.0,0.00015,BTC,30000.0,put
BTC-29DEC23-32000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152256,,1703836800000,1678812360000,USD,1.0,0.0001,25.0,0.00015,BTC,32000.0,call
BTC-29DEC23-32000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152257,,1703836800000,1678812360000,USD,1.0,0.0001,25.0,0.00015,BTC,32000.0,put
BTC-29DEC23-34000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152337,,1703836800000,1679103840000,USD,1.0,0.0001,25.0,0.00015,BTC,34000.0,call
BTC-29DEC23-34000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152338,,1703836800000,1679103840000,USD,1.0,0.0001,25.0,0.00015,BTC,34000.0,put
BTC-29DEC23-35000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148023,,1703836800000,1674261600000,USD,1.0,0.0001,25.0,0.00015,BTC,35000.0,call
BTC-29DEC23-35000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148024,,1703836800000,1674261600000,USD,1.0,0.0001,25.0,0.00015,BTC,35000.0,put
BTC-29DEC23-40000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,144944,,1703836800000,1672214402000,USD,1.0,0.0001,25.0,0.00015,BTC,40000.0,call
BTC-29DEC23-40000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,144945,,1703836800000,1672214402000,USD,1.0,0.0001,25.0,0.00015,BTC,40000.0,put
BTC-29DEC23-50000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,147182,,1703836800000,1673484900000,USD,1.0,0.0001,25.0,0.00015,BTC,50000.0,call
BTC-29DEC23-50000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,147183,,1703836800000,1673484900000,USD,1.0,0.0001,25.0,0.00015,BTC,50000.0,put
BTC-29DEC23-60000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,147999,,1703836800000,1674245160000,USD,1.0,0.0001,25.0,0.00015,BTC,60000.0,call
BTC-29DEC23-60000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148000,,1703836800000,1674245160000,USD,1.0,0.0001,25.0,0.00015,BTC,60000.0,put
BTC-29DEC23-70000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152321,,1703836800000,1679053500000,USD,1.0,0.0001,25.0,0.00015,BTC,70000.0,call
BTC-29DEC23-70000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152322,,1703836800000,1679053500000,USD,1.0,0.0001,25.0,0.00015,BTC,70000.0,put
BTC-PERPETUAL,0.5,0.0005,perpetual,BTC,False,USD,btc_usd,10.0,0.0075,50.0,0.0,future,True,reversed,124972,reversed,32503708800000,1534167754000,USD,10.0,0.01,200000.0,0.00025,BTC,,
